CountryCode,CountryName,IndicatorCode,IndicatorName,Year,Value
CN,China,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2024,0.227695125306895
CN,China,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2023,0.280991103634816
CN,China,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2022,1.03841365474349
CN,China,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2021,1.8903454142588
CN,China,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2020,1.68770756292082
DE,Germany,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2025,1.88462297077013
DE,Germany,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2024,1.33680512940413
DE,Germany,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2023,1.99210813981277
DE,Germany,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2022,1.82269397984058
DE,Germany,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2021,2.93002168676674
DE,Germany,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2020,4.48523547812751
GB,United Kingdom,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2025,1.91447167382408
GB,United Kingdom,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2024,-0.350561573947678
GB,United Kingdom,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2023,0.403116734836793
GB,United Kingdom,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2022,2.91635435189931
GB,United Kingdom,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2021,3.20643815254935
GB,United Kingdom,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2020,5.77039185007421
IN,India,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2025,0.988285383995246
IN,India,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2024,0.721648483526777
IN,India,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2023,0.802254995836756
IN,India,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2022,1.53665241748393
IN,India,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2021,1.41217101040888
IN,India,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2020,2.40620322673636
JP,Japan,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2025,1.03278551644542
JP,Japan,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2024,0.450454817292247
JP,Japan,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2023,0.456297698647986
JP,Japan,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2022,1.08260095152642
JP,Japan,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2021,0.67025659122188
JP,Japan,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2020,1.20605775501323
SG,Singapore,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2025,26.3447254389071
SG,Singapore,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2024,23.5787255966584
SG,Singapore,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2023,24.607056245637
SG,Singapore,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2022,28.0305519383786
SG,Singapore,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2021,32.2624851402185
SG,Singapore,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2020,22.5843942948636
US,United States,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2025,1.30166689957978
US,United States,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2024,1.01391858895004
US,United States,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2023,1.30141768246586
US,United States,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2022,1.60006208497274
US,United States,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2021,2.01451214498067
US,United States,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2020,0.641236014628299
ZA,South Africa,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2025,-0.505823116244258
ZA,South Africa,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2024,0.580891709673066
ZA,South Africa,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2023,1.0127377916456
ZA,South Africa,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2022,2.26670277731613
ZA,South Africa,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2021,9.68098022663018
ZA,South Africa,BX.KLT.DINV.WD.GD.ZS,FDI Net Inflows (% of GDP),2020,0.933073684352391
AE,United Arab Emirates,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2025,
AE,United Arab Emirates,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2024,14.4792979326645
AE,United Arab Emirates,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2023,13.1295797567307
AE,United Arab Emirates,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2022,
AE,United Arab Emirates,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2021,
AE,United Arab Emirates,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2020,
BR,Brazil,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2025,-2.92630139201733
BR,Brazil,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2024,-2.9880142706208
BR,Brazil,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2023,-1.23139445763703
BR,Brazil,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2022,-2.14967698505073
BR,Brazil,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2021,-2.35822097223117
BR,Brazil,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2020,-1.64103541830151
CN,China,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2025,3.76972243689338
CN,China,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2024,2.46818591485776
CN,China,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2023,1.40681103517507
CN,China,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2022,2.20640460953834
CN,China,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2021,1.6339546037037
CN,China,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2020,1.49179592498582
DE,Germany,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2025,4.50585617378113
DE,Germany,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2024,5.89380863529108
DE,Germany,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2023,5.50327392607703
DE,Germany,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2022,4.11376375249819
DE,Germany,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2021,6.92006966375342
DE,Germany,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2020,6.34782686016016
GB,United Kingdom,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2025,-2.42693271936225
GB,United Kingdom,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2024,-2.95960422411904
GB,United Kingdom,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2023,-3.57676183842871
GB,United Kingdom,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2022,-2.06737101121871
GB,United Kingdom,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2021,-0.752836357784013
GB,United Kingdom,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2020,-2.92883387550299
IN,India,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2025,-0.416854153498652
IN,India,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2024,-0.851289719084462
IN,India,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2023,-0.912777939495827
IN,India,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2022,-2.43238270956779
IN,India,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2021,-1.05524166809383
IN,India,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2020,1.22362111042791
JP,Japan,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2025,4.86496093471918
JP,Japan,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2024,4.62202410018024
JP,Japan,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2023,3.61127531871255
JP,Japan,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2022,2.0281112293848
JP,Japan,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2021,3.76057343034324
JP,Japan,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2020,2.8911777788158
SG,Singapore,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2025,16.7132387250529
SG,Singapore,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2024,17.2010838902762
SG,Singapore,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2023,16.3916456531586
SG,Singapore,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2022,18.9227008880076
SG,Singapore,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2021,19.2527773366463
SG,Singapore,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2020,17.6975168735289
US,United States,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2025,-3.62698693844919
US,United States,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2024,-4.04564637199117
US,United States,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2023,-3.33680827263036
US,United States,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2022,-3.81177015326345
US,United States,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2021,-3.61901225446136
US,United States,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2020,-2.77659039897534
ZA,South Africa,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2025,-0.422766754018983
ZA,South Africa,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2024,-0.64279979707505
ZA,South Africa,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2023,-1.10356312207881
ZA,South Africa,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2022,-0.296182598127432
ZA,South Africa,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2021,3.7724136934501
ZA,South Africa,BN.CAB.XOKA.GD.ZS,Current Account Balance (% of GDP),2020,2.00352275153333
